crash_id,vehicle_id
20232060,20232060_No_Yes_No
20232162,20232162_No_No_No
20232100,20232100_No_No_Yes
20232233,20232233_No_No_Yes
20236033,20236033_No_No_No
20232105,20232105_No_No_No
20232013,20232013_No_No_No
20233225,20233225_No_No_No
20232221,20232221_No_No_No
20233147,20233147_No_No_Yes
20234076,20234076_No_No_No
20232176,20232176_No_No_No
20231006,20231006_No_No_No
20233023,20233023_No_No_No
20233182,20233182_No_No_No
20232132,20232132_No_No_No
20232160,20232160_No_No_No
20232036,20232036_No_No_No
20233041,20233041_No_No_No
20232179,20232179_No_No_No
20232041,20232041_No_No_No
20232253,20232253_No_No_No
20233080,20233080_No_No_No
20231197,20231197_No_No_No
20233124,20233124_No_No_Yes
20233236,20233236_No_No_No
20231213,20231213_No_No_No
20234081,20234081_No_No_No
20231041,20231041_No_No_No
20233101,20233101_No_No_Yes
20232155,20232155_No_No_No
20231282,20231282_No_No_No
20234103,20234103_No_No_No
20234097,20234097_No_No_No
20232003,20232003_No_No_No
20231196,20231196_No_Yes_No
20232078,20232078_No_No_No
20233149,20233149_No_Yes_No
20232164,20232164_No_No_Yes
20231001,20231001_No_No_No
20231060,20231060_No_No_No
20233188,20233188_No_No_No
20233129,20233129_No_No_No
20232161,20232161_No_No_No
20233003,20233003_No_No_No
20231166,20231166_No_No_No
20232234,20232234_No_No_No
20236001,20236001_No_No_No
20231277,20231277_No_No_No
20234039,20234039_No_No_No
20233047,20233047_No_No_No
20234043,20234043_No_No_No
20231014,20231014_No_No_No
20233031,20233031_No_No_No
20233164,20233164_No_Yes_No
20234003,20234003_No_No_No
20237004,20237004_No_No_No
20234023,20234023_No_No_No
20232039,20232039_No_No_No
20232092,20232092_No_No_No
20233239,20233239_No_No_No
20233158,20233158_No_No_No
20232008,20232008_No_No_No
20232139,20232139_No_No_No
20231013,20231013_No_No_No
20231123,20231123_No_No_No
20232019,20232019_No_No_No
20236021,20236021_No_No_No
20238002,20238002_No_No_No
20232122,20232122_No_No_No
20232111,20232111_No_No_No
20234007,20234007_No_No_No
20231240,20231240_No_No_No
20231099,20231099_No_No_No
20231161,20231161_No_No_No
20232259,20232259_No_No_No
20233174,20233174_No_Yes_Yes
20232101,20232101_No_No_No
20232120,20232120_No_No_No
20236013,20236013_No_No_No
20233253,20233253_No_No_No
20231209,20231209_No_No_No
20231107,20231107_No_No_No
20234083,20234083_No_No_No
20234046,20234046_No_No_No
20233092,20233092_No_No_No
20232082,20232082_No_No_No
20232177,20232177_No_No_No
20233255,20233255_No_No_No
20232142,20232142_No_No_No
20221099,20221099_No_No_No
20221136,20221136_No_No_No
20221056,20221056_No_No_No
20221035,20221035_No_No_No
20221187,20221187_No_No_No
20221203,20221203_Yes_Yes_No
20223053,20223053_No_No_No
20221170,20221170_No_No_No
20221220,20221220_No_No_No
20221184,20221184_No_No_No
20224015,20224015_No_No_No
20221079,20221079_No_No_No
20221252,20221252_No_No_No
20224050,20224050_No_No_No
20223141,20223141_No_No_No
20223045,20223045_No_No_No
20221135,20221135_No_No_No
20223271,20223271_No_No_No
20223108,20223108_No_No_No
20221109,20221109_No_No_No
20223173,20223173_No_No_Yes
20223123,20223123_No_No_No
20226027,20226027_No_No_No
20223253,20223253_No_No_No
20223174,20223174_No_No_No
20224019,20224019_No_No_No
20223023,20223023_No_No_No
20227028,20227028_No_No_No
20221166,20221166_No_No_No
20223107,20223107_No_No_No
20223239,20223239_No_No_No
20223148,20223148_No_Yes_No
20221143,20221143_No_No_No
20221248,20221248_No_No_Yes
20221194,20221194_No_No_No
20223046,20223046_No_No_No
20223093,20223093_No_No_No
20221112,20221112_No_No_No
20223058,20223058_No_No_No
20221012,20221012_No_No_Yes
20221015,20221015_No_No_No
20223201,20223201_No_No_No
20221202,20221202_No_No_No
20221061,20221061_No_No_No
20224062,20224062_No_No_No
20221047,20221047_No_No_No
20221009,20221009_No_No_No
20223090,20223090_No_No_No
20221150,20221150_No_No_No
20223163,20223163_No_Yes_Yes
20223199,20223199_No_No_No
20221082,20221082_Yes_No_No
20223181,20223181_No_No_No
20224055,20224055_No_No_No
20223206,20223206_No_No_No
20224032,20224032_No_No_No
20222052,20222052_No_No_No
20221262,20221262_No_No_No
20222106,20222106_No_No_No
20226038,20226038_No_No_No
20223272,20223272_No_Yes_No
20222098,20222098_No_No_No
20224002,20224002_No_No_No
20221087,20221087_No_No_No
20222108,20222108_No_No_No
20223062,20223062_No_No_No
20224013,20224013_No_No_No
20222182,20222182_No_No_No
20223051,20223051_No_No_No
20221233,20221233_No_No_Yes
20221105,20221105_No_No_No
20226040,20226040_No_No_No
20221078,20221078_No_No_No
20223219,20223219_No_No_No
20222012,20222012_No_No_No
20223091,20223091_No_No_No
20222013,20222013_No_No_No
20222016,20222016_No_No_No
20223074,20223074_No_No_No
20223071,20223071_No_No_No
20221013,20221013_No_No_No
20221086,20221086_No_No_No
20223099,20223099_No_No_No
20223158,20223158_No_No_No
20221189,20221189_No_No_No
20223078,20223078_No_No_No
20226034,20226034_No_No_No
20221103,20221103_No_No_No
20222004,20222004_No_No_No
20224054,20224054_No_No_No
20223150,20223150_No_No_No
20221181,20221181_No_No_No
20221215,20221215_No_No_No
20223113,20223113_No_No_No
20223018,20223018_No_No_No
20223223,20223223_No_No_No
20221040,20221040_No_No_No
20222023,20222023_No_No_No
20221042,20221042_No_No_No
20223010,20223010_No_No_No
20223012,20223012_No_No_No
20222220,20222220_No_No_No
20221031,20221031_No_No_No
20222015,20222015_No_No_No
20223028,20223028_No_No_No
20222196,20222196_No_No_No
20221081,20221081_No_Yes_No
20221188,20221188_No_Yes_No
20221173,20221173_No_No_No
20221131,20221131_No_No_No
20222159,20222159_No_No_No
20223052,20223052_No_No_No
20223138,20223138_No_No_No
20222031,20222031_No_No_No
20223064,20223064_No_No_No
20222121,20222121_No_No_No
20227002,20227002_No_No_No
20223198,20223198_No_No_No
20223101,20223101_No_No_Yes
20221110,20221110_No_No_No
20222177,20222177_No_No_No
20221116,20221116_No_No_Yes
20226041,20226041_No_Yes_No
20221161,20221161_No_No_No
20224037,20224037_No_No_No
20222036,20222036_No_No_No
20221011,20221011_No_No_Yes
20223065,20223065_No_No_No
20221205,20221205_No_No_No
20224025,20224025_No_No_No
20223029,20223029_No_Yes_No
20223220,20223220_No_No_No
20222051,20222051_No_No_No
20221074,20221074_No_No_No
20223131,20223131_No_No_No
20222157,20222157_No_No_No
20226044,20226044_No_Yes_No
20227017,20227017_No_No_No
20223248,20223248_No_No_No
20223044,20223044_No_No_No
20227040,20227040_Yes_No_No
20222163,20222163_No_No_No
20222217,20222217_No_No_No
20223024,20223024_No_No_No
20221175,20221175_No_No_No
20222207,20222207_No_No_No
20224012,20224012_No_No_No
20221052,20221052_No_No_No
20222178,20222178_No_No_No
20221191,20221191_No_No_No
20221051,20221051_No_No_No
20223050,20223050_No_No_No
20221234,20221234_No_No_No
20222068,20222068_No_No_No
20226023,20226023_No_No_No
20221002,20221002_No_No_No
20222126,20222126_No_No_No
20222102,20222102_No_No_No
20221176,20221176_No_No_No
20226011,20226011_No_No_No
20221037,20221037_No_No_No
20222139,20222139_No_No_No
20228002,20228002_No_No_No
20222211,20222211_No_No_Yes
20221077,20221077_No_No_No
20223059,20223059_No_No_No
20223129,20223129_No_No_No
20228009,20228009_No_No_No
20223252,20223252_No_No_No
20224044,20224044_No_No_No
20222032,20222032_No_No_No
20223146,20223146_No_No_No
20221102,20221102_No_No_No
20228007,20228007_No_No_No
20221245,20221245_No_No_No
20221240,20221240_No_No_No
20223055,20223055_No_No_No
20223258,20223258_No_No_No
20223164,20223164_No_No_No
20221199,20221199_No_No_No
20221016,20221016_No_No_No
20222205,20222205_No_No_Yes
20222103,20222103_No_No_No
20223152,20223152_No_No_No
20224065,20224065_No_No_No
20221080,20221080_No_No_No
20221008,20221008_No_No_No
20222142,20222142_No_No_No
20222019,20222019_No_No_No
20223246,20223246_No_No_No
20223135,20223135_No_No_No
20222180,20222180_No_No_Yes
20221017,20221017_No_No_No
20223166,20223166_No_No_No
20222111,20222111_No_Yes_No
20222135,20222135_No_No_No
20221152,20221152_No_No_No
20223162,20223162_No_No_No
20221225,20221225_No_No_No
20226005,20226005_No_No_No
20223208,20223208_No_No_No
20221230,20221230_No_No_No
20226007,20226007_No_No_No
20223005,20223005_No_No_Yes
20223003,20223003_No_Yes_No
20221132,20221132_No_No_No
20221094,20221094_No_No_No
20222021,20222021_No_No_No
20223209,20223209_Yes_No_No
20221195,20221195_No_No_No
20221026,20221026_No_No_No
20221192,20221192_No_No_No
20222073,20222073_No_No_No
20221163,20221163_No_No_No
20223016,20223016_No_No_No
20222204,20222204_No_No_No
20224007,20224007_No_No_No
20223249,20223249_No_No_No
20226006,20226006_No_No_No
20221126,20221126_No_No_No
20221107,20221107_No_No_No
20223226,20223226_No_No_No
20223002,20223002_No_No_No
20222191,20222191_No_Yes_Yes
20221097,20221097_No_No_No
20223214,20223214_No_No_No
20222040,20222040_No_No_No
20223075,20223075_No_No_No
20223073,20223073_No_Yes_No
20221210,20221210_No_No_No
20222037,20222037_No_No_No
20224061,20224061_No_No_No
20222184,20222184_No_No_No
20223139,20223139_No_No_No
20221180,20221180_No_No_No
20224041,20224041_No_No_No
20222190,20222190_No_No_No
20222101,20222101_No_No_No
20227025,20227025_No_No_No
20221067,20221067_No_No_No
20223034,20223034_No_No_Yes
20222006,20222006_No_No_No
20221190,20221190_No_No_No
20222104,20222104_No_No_No
20221106,20221106_No_No_No
20223068,20223068_No_No_No
20221250,20221250_No_No_No
20221141,20221141_No_No_No
20226026,20226026_No_No_No
20221162,20221162_No_No_No
20222120,20222120_No_No_No
20223217,20223217_No_No_No
20222014,20222014_No_No_Yes
20222109,20222109_No_No_No
20222166,20222166_No_No_No
20222131,20222131_No_No_No
20223154,20223154_No_No_No
20222225,20222225_No_No_Yes
20221174,20221174_No_Yes_No
20224036,20224036_No_No_No
20223031,20223031_No_No_No
20223221,20223221_No_No_No
20221140,20221140_No_No_No
20222169,20222169_No_No_No
20221237,20221237_No_No_No
20221060,20221060_No_No_No
20222090,20222090_No_No_No
20222176,20222176_No_No_No
20222214,20222214_No_Yes_No
20221243,20221243_No_No_No
20222208,20222208_No_No_No
20223118,20223118_No_No_No
20222172,20222172_No_No_No
20221127,20221127_No_No_No
20222183,20222183_No_No_No
20223153,20223153_No_No_No
20221244,20221244_No_No_No
20221133,20221133_No_No_No
20224026,20224026_No_No_No
20222199,20222199_No_No_No
20224038,20224038_No_No_No
20224051,20224051_No_No_No
20223228,20223228_No_No_No
20221025,20221025_Yes_No_No
20223025,20223025_No_No_No
20223147,20223147_No_No_Yes
20223039,20223039_No_No_No
20222192,20222192_No_No_No
20222215,20222215_No_No_Yes
20223061,20223061_No_No_No
20223170,20223170_No_No_Yes
20221054,20221054_No_No_No
20221096,20221096_No_No_Yes
20221235,20221235_No_No_No
20222047,20222047_No_No_No
20221010,20221010_No_No_No
20222195,20222195_No_No_No
20223117,20223117_No_No_No
20222233,20222233_No_No_No
20223121,20223121_No_No_No
20222119,20222119_No_No_No
20228003,20228003_No_No_No
20227018,20227018_No_No_No
20221217,20221217_No_No_No
20221089,20221089_No_No_No
20226042,20226042_No_No_No
20223042,20223042_No_No_No
20227038,20227038_No_No_No
20223114,20223114_No_No_No
20224053,20224053_No_No_No
20222231,20222231_No_No_No
20223264,20223264_No_No_No
20226016,20226016_No_No_No
20222164,20222164_No_No_No
20221118,20221118_No_No_No
20223086,20223086_No_No_No
20224043,20224043_No_No_No
20223265,20223265_No_No_No
20223180,20223180_No_No_No
20221168,20221168_No_No_No
20223100,20223100_No_No_No
20221239,20221239_No_Yes_No
20221092,20221092_No_No_No
20223202,20223202_No_No_No
20222005,20222005_No_No_No
20224008,20224008_No_No_No
20223241,20223241_No_No_No
20227009,20227009_No_No_No
20222071,20222071_No_No_No
20227031,20227031_No_Yes_No
20223097,20223097_No_No_No
20224056,20224056_No_No_No
20221232,20221232_No_No_Yes
20222224,20222224_No_No_No
20224057,20224057_No_No_No
20221256,20221256_Yes_No_Yes
20223238,20223238_No_No_No
20222003,20222003_No_No_No
20227037,20227037_No_No_No
20227012,20227012_No_No_No
20223256,20223256_No_No_No
20222140,20222140_No_No_No
20221055,20221055_No_No_No
20222152,20222152_No_No_No
20221098,20221098_No_No_No
20223076,20223076_No_No_No
20222044,20222044_No_No_Yes
20222216,20222216_No_No_No
20223171,20223171_No_No_No
20223015,20223015_No_No_No
20223191,20223191_No_No_No
20223115,20223115_No_No_No
20223004,20223004_No_No_No
20222232,20222232_No_No_Yes
20223218,20223218_No_No_Yes
20222197,20222197_No_No_No
20221255,20221255_No_No_No
20222029,20222029_No_No_No
20223125,20223125_No_No_No
20223222,20223222_No_No_No
20223203,20223203_No_Yes_No
20223111,20223111_No_Yes_No
20221212,20221212_No_No_No
20224066,20224066_No_No_No
20222223,20222223_No_No_No
20226015,20226015_No_Yes_No
20223008,20223008_No_Yes_No
20222181,20222181_No_Yes_No
20227001,20227001_No_No_Yes
20224058,20224058_No_No_No
20222028,20222028_No_No_Yes
20222010,20222010_No_No_No
20227023,20227023_No_No_No
20222151,20222151_No_No_No
20221249,20221249_No_No_No
20224033,20224033_No_No_No
20223098,20223098_No_No_No
20223188,20223188_No_Yes_No
20222105,20222105_No_No_No
20221149,20221149_No_No_No
20222024,20222024_No_No_No
20221197,20221197_No_No_No
20224060,20224060_No_No_No
20223186,20223186_No_No_No
20222154,20222154_No_No_No
20221073,20221073_No_No_No
20226019,20226019_No_No_No
20222236,20222236_No_No_No
20221153,20221153_No_No_No
20222089,20222089_No_No_No
20222067,20222067_No_No_No
20223102,20223102_No_No_No
20223032,20223032_No_No_No
20223037,20223037_No_No_No
20223177,20223177_No_No_No
20221071,20221071_No_No_No
20223143,20223143_No_No_No
20227016,20227016_No_No_No
20221151,20221151_No_No_No
20223234,20223234_No_No_No
20222221,20222221_No_No_No
20222133,20222133_No_No_No
20221006,20221006_No_No_No
20223038,20223038_No_Yes_No
20223095,20223095_No_No_No
20223254,20223254_No_No_No
20226004,20226004_No_No_No
20223085,20223085_No_No_No
20222008,20222008_No_No_No
20224040,20224040_No_No_No
20222143,20222143_No_No_No
20222123,20222123_No_Yes_No
20222132,20222132_No_Yes_No
20223120,20223120_No_No_No
20223103,20223103_No_No_No
20221129,20221129_No_No_No
20222064,20222064_No_No_Yes
20222054,20222054_No_No_No
20221120,20221120_No_No_No
20222011,20222011_No_No_Yes
20221213,20221213_No_No_No
20226003,20226003_No_No_No
20223157,20223157_No_No_No
20222033,20222033_No_No_No
20221070,20221070_No_No_No
20223082,20223082_No_No_Yes
20223105,20223105_No_No_No
20222091,20222091_No_No_No
20221122,20221122_No_No_No
20221219,20221219_No_No_No
20227022,20227022_No_No_No
20222141,20222141_No_No_No
20222187,20222187_No_No_No
20226030,20226030_No_No_No
20223247,20223247_No_No_No
20223259,20223259_No_Yes_No
20223204,20223204_No_No_No
20221053,20221053_Yes_No_No
20222124,20222124_No_No_No
20227021,20227021_Yes_No_No
20223178,20223178_No_No_No
20223026,20223026_No_No_No
20222112,20222112_No_No_No
20224067,20224067_No_No_No
20223080,20223080_No_No_No
20227013,20227013_No_No_No
20221209,20221209_No_No_No
20221123,20221123_No_No_No
20221043,20221043_No_No_No
20222156,20222156_No_No_No
20221258,20221258_No_No_No
20223013,20223013_No_No_No
20228008,20228008_No_No_No
20222209,20222209_No_No_No
20222059,20222059_No_No_No
20224068,20224068_No_No_No
20224024,20224024_No_No_No
20221257,20221257_No_No_No
20221058,20221058_No_No_No
20223049,20223049_No_No_No
20227029,20227029_No_No_No
20222149,20222149_No_No_No
20222094,20222094_No_No_No
20222035,20222035_No_No_No
20222226,20222226_No_No_No
20223172,20223172_No_No_Yes
20222128,20222128_No_No_No
20222218,20222218_No_No_No
20222060,20222060_No_Yes_No
20223011,20223011_No_No_No
20223014,20223014_No_No_No
20221177,20221177_No_No_No
20221004,20221004_No_No_No
20223033,20223033_No_No_No
20221059,20221059_No_No_No
20223216,20223216_No_No_No
20224020,20224020_No_No_No
20222001,20222001_No_No_No
20222018,20222018_No_No_No
20223193,20223193_No_No_No
20222077,20222077_No_No_No
20223156,20223156_No_No_Yes
20221039,20221039_No_Yes_No
20221003,20221003_No_Yes_No
20223262,20223262_No_Yes_No
20226037,20226037_No_Yes_No
20227014,20227014_No_No_No
20224035,20224035_No_No_No
20222229,20222229_No_No_No
20223063,20223063_No_No_No
20221030,20221030_No_Yes_No
20222092,20222092_No_Yes_No
20223212,20223212_No_Yes_No
20221085,20221085_No_No_No
20223179,20223179_No_No_No
20223242,20223242_No_No_No
20223136,20223136_No_No_No
20227039,20227039_No_No_No
20222115,20222115_No_No_No
20221091,20221091_No_No_No
20226043,20226043_No_No_No
20223087,20223087_No_No_No
20223048,20223048_No_Yes_No
20223155,20223155_No_No_No
20228013,20228013_No_No_No
20223057,20223057_No_No_No
20226002,20226002_No_No_No
20223119,20223119_No_No_No
20222158,20222158_No_No_No
20222043,20222043_No_No_No
20221171,20221171_No_Yes_No
20226021,20226021_No_No_No
20221155,20221155_No_No_No
20222055,20222055_No_Yes_No
20223096,20223096_No_No_No
20223270,20223270_No_No_No
20221028,20221028_No_No_Yes
20227011,20227011_No_No_No
20223261,20223261_No_No_No
20228014,20228014_No_No_No
20223183,20223183_No_No_No
20224009,20224009_No_No_No
20222075,20222075_Yes_No_Yes
20223185,20223185_No_No_No
20223054,20223054_No_No_No
20223269,20223269_Yes_No_No
20221178,20221178_No_No_No
20222202,20222202_No_No_No
20228015,20228015_No_No_No
20223168,20223168_No_No_No
20221065,20221065_Yes_No_No
20223110,20223110_No_No_No
20223088,20223088_No_No_No
20223043,20223043_No_No_No
20223197,20223197_No_No_No
20223236,20223236_No_No_No
20221227,20221227_No_No_No
20221100,20221100_No_No_No
20223134,20223134_No_No_No
20224028,20224028_No_No_No
20221221,20221221_No_No_No
20221090,20221090_No_No_No
20222009,20222009_No_No_No
20223006,20223006_No_No_No
20223235,20223235_No_No_No
20221050,20221050_No_No_No
20223273,20223273_No_No_Yes
20223190,20223190_No_No_No
20223243,20223243_No_No_No
20222078,20222078_No_No_No
20221263,20221263_No_No_No
20223237,20223237_Yes_No_No
20226020,20226020_No_No_No
20221211,20221211_No_No_Yes
20222074,20222074_No_No_No
20226012,20226012_No_No_No
20221222,20221222_No_No_No
20228005,20228005_No_No_No
20222096,20222096_No_Yes_Yes
20223224,20223224_No_No_No
20221144,20221144_Yes_No_No
20221146,20221146_No_No_No
20223083,20223083_No_Yes_No
20226010,20226010_No_No_No
20223104,20223104_No_No_No
20222025,20222025_No_Yes_No
20224047,20224047_No_No_No
20227032,20227032_No_No_No
20223149,20223149_No_No_Yes
20223192,20223192_No_No_No
20223106,20223106_No_No_No
20224011,20224011_No_No_No
20221114,20221114_No_No_No
20221236,20221236_No_No_No
20221029,20221029_No_No_No
20224023,20224023_No_No_No
20224046,20224046_No_No_No
20222189,20222189_No_No_No
20221125,20221125_No_No_Yes
20222099,20222099_No_Yes_No
20221095,20221095_No_No_Yes
20227015,20227015_No_No_No
20223040,20223040_No_No_No
20221147,20221147_No_No_No
20227008,20227008_No_No_No
20228012,20228012_No_No_No
20221201,20221201_No_No_No
20221062,20221062_No_No_No
20223020,20223020_No_No_No
20222076,20222076_No_No_No
20224064,20224064_No_No_No
20222238,20222238_No_No_No
20224059,20224059_No_No_No
20221164,20221164_No_No_No
20222170,20222170_No_No_No
20221108,20221108_No_No_No
20222144,20222144_No_No_No
20222038,20222038_No_Yes_No
20226029,20226029_No_No_No
20221046,20221046_No_No_No
20223266,20223266_No_No_No
20221196,20221196_No_No_Yes
20226031,20226031_No_No_No
20222072,20222072_No_No_No
20221226,20221226_No_No_No
20223035,20223035_No_No_No
20221124,20221124_No_Yes_No
20221027,20221027_No_Yes_No
20221261,20221261_No_No_No
20221113,20221113_No_No_No
20223196,20223196_No_No_No
20221185,20221185_No_No_No
20221044,20221044_No_No_No
20226001,20226001_No_No_No
20224001,20224001_No_No_No
20221231,20221231_No_No_No
20222084,20222084_No_No_No
20221128,20221128_No_No_No
20227024,20227024_No_No_No
20222066,20222066_No_No_No
20221018,20221018_No_No_No
20227026,20227026_No_No_No
20228010,20228010_No_No_No
20223167,20223167_No_No_No
20222042,20222042_No_No_No
20222034,20222034_No_No_No
20226036,20226036_No_No_No
20223145,20223145_No_No_No
20223036,20223036_No_No_No
20224049,20224049_No_No_Yes
20222147,20222147_No_No_No
20223151,20223151_No_No_No
20223109,20223109_No_No_No
20221001,20221001_No_No_No
20224016,20224016_No_No_No
20221200,20221200_No_No_No
20222227,20222227_No_No_No
20221208,20221208_No_No_No
20223056,20223056_No_No_No
20226039,20226039_No_No_No
20226008,20226008_No_No_No
20226017,20226017_No_No_No
20221111,20221111_No_No_No
20224018,20224018_No_No_No
20227036,20227036_No_No_No
20222200,20222200_No_No_No
20224045,20224045_No_Yes_No
20222230,20222230_No_No_No
20222173,20222173_No_Yes_No
20224004,20224004_No_No_No
20221253,20221253_No_No_No
20222093,20222093_No_No_No
20221238,20221238_No_No_No
20221093,20221093_No_No_No
20222058,20222058_No_No_No
20221157,20221157_No_No_No
20223260,20223260_No_No_Yes
20224006,20224006_No_No_No
20222175,20222175_No_No_No
20226018,20226018_No_Yes_No
20221072,20221072_No_Yes_No
20221076,20221076_No_Yes_No
20221251,20221251_No_No_No
20224021,20224021_No_No_No
20221148,20221148_No_No_No
20222080,20222080_No_No_No
20222114,20222114_No_No_Yes
20223127,20223127_No_No_No
20226009,20226009_No_No_No
20222145,20222145_No_No_No
20222049,20222049_No_No_No
20221193,20221193_No_No_No
20223072,20223072_No_No_No
20223169,20223169_No_No_No
20221049,20221049_No_No_No
20223225,20223225_No_No_Yes
20224003,20224003_No_No_No
20221064,20221064_No_No_No
20223159,20223159_No_No_No
20222185,20222185_No_No_No
20223060,20223060_No_No_No
20227007,20227007_No_No_No
20222081,20222081_No_No_No
20222138,20222138_No_No_No
20223240,20223240_No_No_No
20221084,20221084_No_No_No
20221121,20221121_No_No_No
20227033,20227033_No_No_No
20224042,20224042_No_No_No
20227020,20227020_No_No_No
20221145,20221145_No_No_No
20221066,20221066_No_No_No
20221139,20221139_No_No_Yes
20223094,20223094_No_No_Yes
20221242,20221242_No_No_No
20222027,20222027_No_No_No
20221223,20221223_No_No_No
20223160,20223160_No_No_No
20224014,20224014_No_No_No
20223017,20223017_No_No_No
20223132,20223132_No_No_Yes
20221101,20221101_No_No_No
20222026,20222026_No_No_No
20223245,20223245_No_Yes_No
20223200,20223200_No_Yes_No
20221019,20221019_No_No_No
20224034,20224034_No_No_No
20222122,20222122_No_No_No
20223215,20223215_No_No_No
20223122,20223122_No_No_No
20221182,20221182_Yes_No_No
20222061,20222061_No_No_No
20221247,20221247_No_No_No
20221033,20221033_No_No_No
20223189,20223189_No_No_No
20226035,20226035_No_No_No
20221169,20221169_No_No_No
20221207,20221207_No_No_No
20223250,20223250_No_No_No
20226014,20226014_No_No_No
20223232,20223232_No_No_No
20221088,20221088_No_No_No
20221165,20221165_No_No_No
20222234,20222234_No_No_No
20221204,20221204_No_No_No
20222134,20222134_No_Yes_No
20226013,20226013_No_No_No
20223175,20223175_No_No_No
20223263,20223263_No_No_No
20222020,20222020_No_No_No
20223001,20223001_No_No_No
20221119,20221119_No_No_No
20221138,20221138_No_No_No
20223205,20223205_No_No_No
20221063,20221063_No_No_No
20227004,20227004_No_No_No
20223112,20223112_No_No_No
20222161,20222161_No_No_No
20222235,20222235_No_No_No
20222150,20222150_No_No_No
20223066,20223066_No_No_No
20223069,20223069_Yes_No_No
20223137,20223137_No_No_Yes
20223194,20223194_No_No_No
20223268,20223268_No_No_No
20223124,20223124_No_No_No
20221036,20221036_No_No_No
20223084,20223084_No_No_No
20221172,20221172_No_Yes_No
20222048,20222048_No_No_No
20221134,20221134_No_No_No
20223251,20223251_No_No_No
20222113,20222113_No_No_No
20222017,20222017_No_No_No
20221069,20221069_No_No_No
20223213,20223213_No_No_No
20222070,20222070_No_No_No
20223229,20223229_No_No_No
20223187,20223187_No_No_No
20222130,20222130_No_No_No
20221023,20221023_No_No_No
20221038,20221038_No_Yes_No
20227030,20227030_No_No_No
20221083,20221083_No_No_Yes
20224031,20224031_No_No_No
20222213,20222213_No_No_No
20221206,20221206_No_No_No
20227010,20227010_No_No_Yes
20224027,20224027_No_No_No
20223130,20223130_No_No_No
20222083,20222083_No_No_No
20223126,20223126_No_No_No
20223144,20223144_No_No_No
20221032,20221032_No_No_No
20221156,20221156_No_No_No
20224029,20224029_No_No_No
20224063,20224063_No_No_No
20223027,20223027_No_No_No
20224022,20224022_No_No_No
20221130,20221130_No_No_No
20222082,20222082_No_No_No
20222097,20222097_No_No_No
20223244,20223244_No_No_No
20221260,20221260_No_No_No
20221167,20221167_No_No_No
20222228,20222228_No_No_No
20221005,20221005_No_No_No
20223255,20223255_No_No_No
20223079,20223079_No_No_No
20222188,20222188_No_No_No
20228011,20228011_No_No_No
20226025,20226025_No_No_No
20223207,20223207_No_No_No
20222086,20222086_No_No_No
20221045,20221045_No_No_No
20223007,20223007_No_Yes_No
20226032,20226032_No_No_No
20221117,20221117_No_No_No
20222107,20222107_No_No_No
20221104,20221104_No_No_No
20221218,20221218_No_No_No
20224052,20224052_No_No_No
20223182,20223182_No_No_No
20222155,20222155_No_No_Yes
20226028,20226028_No_No_No
20222045,20222045_No_No_No
20223161,20223161_No_Yes_No
20224039,20224039_No_No_No
20221142,20221142_No_Yes_No
20223231,20223231_No_Yes_No
20222146,20222146_No_No_No
20222039,20222039_No_Yes_No
20221160,20221160_No_No_No
20221137,20221137_No_No_No
20223227,20223227_No_No_No
20221022,20221022_No_No_No
20227035,20227035_No_No_No
20223009,20223009_No_No_No
20223165,20223165_No_No_No
20223019,20223019_No_No_No
20222201,20222201_No_No_No
20222050,20222050_No_No_No
20223081,20223081_No_No_No
20223210,20223210_No_No_No
20223116,20223116_No_No_No
20221041,20221041_Yes_Yes_No
20222088,20222088_No_No_No
20224010,20224010_No_No_No
20221216,20221216_No_No_No
20223267,20223267_No_No_Yes
20223030,20223030_No_No_No
20221007,20221007_No_No_No
20223176,20223176_No_No_No
20221246,20221246_No_No_No
20223022,20223022_No_No_No
20223230,20223230_No_No_No
20221021,20221021_No_No_No
20222087,20222087_No_No_No
20223184,20223184_No_No_No
20224030,20224030_No_No_No
20222179,20222179_No_No_No
20222118,20222118_No_No_No
20224005,20224005_No_No_No
20221048,20221048_No_No_No
20223140,20223140_No_No_No
20223092,20223092_No_No_No
20221014,20221014_No_No_No
20221057,20221057_No_No_No
20222116,20222116_No_Yes_No
20223047,20223047_No_No_No
20222056,20222056_No_No_No
20222203,20222203_No_No_No
20223257,20223257_No_No_Yes
20223128,20223128_No_No_No
20222160,20222160_No_No_No
20222053,20222053_No_No_No
20221183,20221183_No_No_No
20222110,20222110_No_No_No
20221224,20221224_No_No_No
20221259,20221259_No_No_No
20221228,20221228_No_No_No
20221198,20221198_No_No_No
20223195,20223195_No_No_No
20221034,20221034_No_No_Yes
20221115,20221115_No_No_No
20223211,20223211_No_No_Yes
20221075,20221075_No_No_No
20223089,20223089_No_No_No
20222162,20222162_No_No_No
20222065,20222065_No_No_No
20221159,20221159_No_No_No
20222046,20222046_No_No_No
20221068,20221068_No_No_Yes
20222174,20222174_No_No_No
20223041,20223041_No_No_No
20226022,20226022_No_No_No
20221020,20221020_No_No_No
20223133,20223133_No_No_Yes
20222062,20222062_No_No_No
20221254,20221254_No_Yes_No
20222007,20222007_No_Yes_No
20223233,20223233_No_No_No
20221241,20221241_No_No_Yes
20227006,20227006_No_No_No
20222212,20222212_No_No_No
20221229,20221229_No_No_No
20226033,20226033_No_Yes_No
