crash_id,day_of_week,day_type
20175044,Weekday,Wednesday
20172183,Weekday,Wednesday
20173218,Weekday,Wednesday
20174045,Weekday,Wednesday
20171032,Weekday,Wednesday
20161191,Weekday,Friday
20165025,Weekday,Friday
20167007,Weekday,Friday
20164048,Weekday,Friday
20161231,Weekday,Friday
20165110,Weekday,Friday
20165162,Weekend,Monday
20161340,Weekday,Monday
20165062,Weekday,Monday
20165027,Weekday,Monday
20161087,Weekend,Saturday
20161054,Weekend,Saturday
20165081,Weekend,Saturday
20164021,Weekend,Saturday
20165039,Weekend,Saturday
20161144,Weekend,Saturday
20164011,Weekend,Saturday
20161221,Weekend,Saturday
20161004,Weekend,Saturday
20165105,Weekend,Saturday
20166004,Weekend,Saturday
20167014,Weekend,Saturday
20161135,Weekend,Sunday
20161129,Weekend,Sunday
20165113,Weekend,Sunday
20166005,Weekend,Sunday
20161211,Weekend,Sunday
20161244,Weekend,Sunday
20161010,Weekend,Sunday
20161115,Weekend,Sunday
20161079,Weekday,Thursday
20161066,Weekday,Thursday
20167005,Weekday,Thursday
20161262,Weekday,Thursday
20164004,Weekday,Thursday
20161303,Weekday,Thursday
20165012,Weekday,Thursday
20161320,Weekday,Tuesday
20161124,Weekday,Tuesday
20164045,Weekday,Tuesday
20161271,Weekday,Tuesday
20161151,Weekday,Tuesday
20164037,Weekday,Tuesday
20165131,Weekday,Tuesday
20161082,Weekday,Tuesday
20167009,Weekday,Tuesday
20161161,Weekday,Wednesday
20165088,Weekday,Wednesday
20165158,Weekday,Wednesday
20161194,Weekday,Wednesday
20165151,Weekday,Wednesday
20161168,Weekday,Wednesday
20161167,Weekday,Wednesday
20165036,Weekday,Wednesday
20166006,Weekday,Wednesday
20165043,Weekday,Friday
20165117,Weekday,Friday
20165126,Weekday,Friday
20167031,Weekday,Friday
20161251,Weekday,Friday
20167023,Weekend,Friday
20161261,Weekday,Monday
20161288,Weekday,Monday
20161015,Weekday,Monday
20161235,Weekday,Monday
20164006,Weekday,Monday
20161322,Weekday,Monday
20161226,Weekday,Monday
20165066,Weekday,Monday
20161253,Weekday,Monday
20164020,Weekend,Saturday
20161250,Weekend,Saturday
20161142,Weekend,Saturday
20167038,Weekend,Saturday
20167035,Weekend,Saturday
20165089,Weekend,Saturday
20165041,Weekend,Saturday
20165011,Weekend,Saturday
20165136,Weekend,Saturday
20166029,Weekend,Sunday
20161042,Weekend,Sunday
20164052,Weekend,Sunday
20164008,Weekend,Sunday
20161214,Weekend,Sunday
20168008,Weekend,Sunday
20165156,Weekend,Sunday
20161086,Weekend,Sunday
20165077,Weekend,Sunday
20161076,Weekend,Sunday
20161232,Weekend,Sunday
20165168,Weekend,Sunday
20165078,Weekend,Sunday
20165119,Weekday,Thursday
20165003,Weekday,Thursday
20164062,Weekday,Thursday
20161055,Weekday,Thursday
20161099,Weekday,Thursday
20161179,Weekday,Thursday
20165160,Weekday,Tuesday
20161053,Weekday,Tuesday
20161354,Weekday,Tuesday
20161145,Weekday,Tuesday
20161272,Weekday,Tuesday
20161223,Weekday,Wednesday
20161035,Weekday,Wednesday
20164071,Weekday,Wednesday
20161195,Weekday,Wednesday
20164057,Weekday,Wednesday
20164016,Weekday,Friday
20165087,Weekday,Friday
20166002,Weekday,Friday
20161047,Weekday,Friday
20161017,Weekday,Friday
20167018,Weekday,Friday
20167013,Weekend,Friday
20167040,Weekend,Friday
20166021,Weekend,Friday
20161089,Weekend,Friday
20161202,Weekday,Monday
20161071,Weekday,Monday
20164017,Weekday,Monday
20164059,Weekday,Monday
20165023,Weekend,Saturday
20161273,Weekend,Saturday
20165121,Weekend,Saturday
20165138,Weekend,Saturday
20166030,Weekend,Saturday
20161330,Weekend,Saturday
20164075,Weekend,Saturday
20167037,Weekend,Saturday
20164013,Weekend,Saturday
20167016,Weekend,Saturday
20161336,Weekend,Saturday
20165122,Weekend,Saturday
20165018,Weekend,Sunday
20165069,Weekend,Sunday
20161090,Weekend,Sunday
20161227,Weekend,Sunday
20161296,Weekend,Sunday
20164053,Weekend,Sunday
20165167,Weekend,Sunday
20168001,Weekend,Sunday
20161178,Weekend,Sunday
20161188,Weekend,Sunday
20165170,Weekend,Sunday
20161116,Weekday,Thursday
20165101,Weekday,Thursday
20161352,Weekday,Thursday
20161242,Weekday,Thursday
20161356,Weekday,Thursday
20168003,Weekday,Thursday
20165022,Weekday,Thursday
20161143,Weekday,Thursday
20167012,Weekday,Thursday
20164049,Weekday,Thursday
20161238,Weekday,Tuesday
20164022,Weekday,Tuesday
20161277,Weekday,Tuesday
20161110,Weekday,Tuesday
20161209,Weekday,Tuesday
20165071,Weekday,Tuesday
20161329,Weekday,Tuesday
20165038,Weekday,Tuesday
20161081,Weekday,Tuesday
20164065,Weekday,Wednesday
20165128,Weekday,Wednesday
20165086,Weekday,Wednesday
20166008,Weekday,Wednesday
20161346,Weekday,Wednesday
20161051,Weekday,Wednesday
20165097,Weekday,Wednesday
20161153,Weekday,Wednesday
20164023,Weekday,Wednesday
20161308,Weekday,Friday
20161020,Weekday,Friday
20161092,Weekday,Friday
20168009,Weekday,Friday
20164031,Weekday,Friday
20161323,Weekday,Friday
20161171,Weekday,Friday
20164034,Weekday,Friday
20161100,Weekday,Friday
20161138,Weekday,Friday
20165109,Weekday,Friday
20161247,Weekday,Friday
20161207,Weekend,Monday
20165149,Weekend,Monday
20168011,Weekend,Monday
20161279,Weekday,Monday
20161181,Weekday,Monday
20161003,Weekday,Monday
20161014,Weekday,Monday
20161170,Weekday,Monday
20161173,Weekday,Monday
20165053,Weekday,Monday
20166016,Weekday,Monday
20161292,Weekday,Monday
20161230,Weekday,Monday
20161026,Weekend,Saturday
20161278,Weekend,Saturday
20165085,Weekend,Saturday
20161215,Weekend,Saturday
20161343,Weekend,Saturday
20165007,Weekend,Saturday
20161245,Weekend,Saturday
20164035,Weekend,Saturday
20161335,Weekend,Sunday
20166012,Weekend,Sunday
20161198,Weekend,Sunday
20166019,Weekend,Sunday
20164056,Weekend,Sunday
20164060,Weekend,Sunday
20161169,Weekday,Thursday
20165146,Weekday,Thursday
20166025,Weekday,Thursday
20164063,Weekday,Tuesday
20161218,Weekday,Tuesday
20161339,Weekday,Tuesday
20165165,Weekday,Tuesday
20165102,Weekday,Tuesday
20161203,Weekday,Tuesday
20165157,Weekday,Tuesday
20161149,Weekday,Tuesday
20161302,Weekday,Wednesday
20164039,Weekday,Wednesday
20165010,Weekday,Wednesday
20161112,Weekday,Friday
20161056,Weekday,Friday
20161291,Weekday,Friday
20161029,Weekday,Friday
20165024,Weekday,Friday
20161338,Weekday,Friday
20161300,Weekday,Friday
20161219,Weekend,Friday
20161061,Weekend,Friday
20161031,Weekend,Friday
20161206,Weekend,Monday
20164041,Weekday,Monday
20161057,Weekday,Monday
20165067,Weekday,Monday
20164054,Weekday,Monday
20161328,Weekday,Monday
20161028,Weekday,Monday
20165133,Weekend,Saturday
20161353,Weekend,Saturday
20167022,Weekend,Saturday
20161349,Weekend,Saturday
20167024,Weekend,Saturday
20161246,Weekend,Saturday
20161108,Weekend,Saturday
20161176,Weekend,Sunday
20165050,Weekend,Sunday
20161289,Weekend,Sunday
20161080,Weekend,Sunday
20164047,Weekend,Sunday
20161184,Weekend,Sunday
20161268,Weekend,Sunday
20161314,Weekend,Sunday
20161248,Weekend,Sunday
20161091,Weekend,Sunday
20165095,Weekend,Sunday
20165009,Weekend,Sunday
20161088,Weekend,Sunday
20165103,Weekend,Sunday
20161234,Weekday,Thursday
20161205,Weekday,Thursday
20165140,Weekday,Thursday
20164066,Weekday,Thursday
20167011,Weekday,Thursday
20165068,Weekday,Thursday
20161317,Weekday,Thursday
20164005,Weekday,Tuesday
20161225,Weekday,Tuesday
20165123,Weekday,Tuesday
20161052,Weekday,Tuesday
20161033,Weekday,Wednesday
20161019,Weekday,Wednesday
20165028,Weekday,Wednesday
20167001,Weekday,Wednesday
20161156,Weekday,Wednesday
20167033,Weekday,Wednesday
20161193,Weekday,Wednesday
20164015,Weekday,Wednesday
20165099,Weekday,Wednesday
20165058,Weekday,Wednesday
20161059,Weekday,Friday
20161147,Weekday,Friday
20161204,Weekday,Friday
20164067,Weekday,Friday
20165017,Weekday,Friday
20164026,Weekday,Friday
20165031,Weekday,Friday
20161286,Weekday,Friday
20166023,Weekend,Friday
20165143,Weekend,Friday
20165037,Weekend,Friday
20161075,Weekend,Friday
20165106,Weekend,Friday
20161216,Weekend,Friday
20165150,Weekend,Friday
20166001,Weekend,Friday
20167025,Weekend,Monday
20161152,Weekend,Saturday
20161063,Weekend,Saturday
20168006,Weekend,Saturday
20165073,Weekend,Saturday
20161041,Weekend,Saturday
20164033,Weekend,Saturday
20161109,Weekend,Saturday
20161197,Weekend,Saturday
20161192,Weekend,Saturday
20161130,Weekend,Saturday
20165094,Weekend,Saturday
20165046,Weekend,Saturday
20161131,Weekend,Sunday
20164042,Weekend,Sunday
20161280,Weekend,Sunday
20161350,Weekend,Sunday
20165054,Weekend,Sunday
20161034,Weekend,Sunday
20165152,Weekend,Sunday
20161096,Weekend,Sunday
20161128,Weekend,Sunday
20165055,Weekend,Sunday
20161275,Weekend,Sunday
20161102,Weekday,Thursday
20161119,Weekday,Thursday
20161290,Weekday,Thursday
20161162,Weekday,Thursday
20165084,Weekday,Thursday
20165090,Weekday,Thursday
20167028,Weekday,Thursday
20167015,Weekday,Tuesday
20161307,Weekday,Tuesday
20161344,Weekday,Tuesday
20165083,Weekday,Tuesday
20165144,Weekday,Wednesday
20161304,Weekday,Wednesday
20165005,Weekday,Wednesday
20168005,Weekday,Wednesday
20165056,Weekday,Wednesday
20161293,Weekday,Friday
20161228,Weekday,Friday
20161243,Weekday,Friday
20161284,Weekday,Friday
20161326,Weekday,Friday
20164003,Weekend,Friday
20165001,Weekend,Friday
20161239,Weekend,Friday
20165029,Weekday,Monday
20161039,Weekend,Saturday
20161113,Weekend,Saturday
20161258,Weekend,Saturday
20161185,Weekend,Saturday
20161122,Weekend,Saturday
20164051,Weekend,Saturday
20161007,Weekend,Saturday
20161146,Weekend,Saturday
20161240,Weekend,Sunday
20164012,Weekend,Sunday
20161024,Weekend,Sunday
20161269,Weekend,Sunday
20161157,Weekend,Sunday
20164025,Weekend,Sunday
20161067,Weekend,Sunday
20161095,Weekend,Sunday
20165064,Weekday,Thursday
20161044,Weekday,Thursday
20161137,Weekday,Thursday
20165048,Weekday,Thursday
20165051,Weekday,Thursday
20161101,Weekday,Thursday
20165120,Weekday,Thursday
20161064,Weekday,Thursday
20161172,Weekday,Thursday
20167020,Weekday,Thursday
20161325,Weekday,Thursday
20161005,Weekday,Tuesday
20165042,Weekday,Tuesday
20164074,Weekday,Tuesday
20161148,Weekday,Tuesday
20161140,Weekday,Tuesday
20164014,Weekday,Tuesday
20166009,Weekday,Tuesday
20164007,Weekday,Tuesday
20165166,Weekday,Wednesday
20161166,Weekday,Wednesday
20161123,Weekday,Wednesday
20161186,Weekday,Wednesday
20161217,Weekday,Friday
20161265,Weekday,Friday
20165061,Weekday,Friday
20161155,Weekday,Friday
20161210,Weekday,Friday
20167019,Weekend,Friday
20165013,Weekend,Friday
20161254,Weekend,Friday
20161032,Weekend,Friday
20161310,Weekend,Monday
20161196,Weekday,Monday
20161001,Weekday,Monday
20166024,Weekday,Monday
20164046,Weekday,Monday
20161097,Weekday,Monday
20164001,Weekday,Monday
20164064,Weekday,Monday
20161038,Weekend,Saturday
20161183,Weekend,Saturday
20168007,Weekend,Saturday
20165035,Weekend,Saturday
20165163,Weekend,Saturday
20161319,Weekend,Saturday
20161180,Weekend,Saturday
20161011,Weekend,Saturday
20161224,Weekend,Sunday
20161276,Weekend,Sunday
20161301,Weekend,Sunday
20167039,Weekend,Sunday
20161118,Weekend,Sunday
20164030,Weekend,Sunday
20161021,Weekend,Sunday
20167002,Weekend,Sunday
20165164,Weekend,Sunday
20161318,Weekend,Sunday
20165145,Weekend,Sunday
20165002,Weekday,Thursday
20164050,Weekday,Thursday
20165063,Weekday,Thursday
20161062,Weekday,Thursday
20161060,Weekday,Thursday
20161134,Weekday,Thursday
20161002,Weekday,Thursday
20166003,Weekday,Thursday
20161334,Weekday,Tuesday
20161065,Weekday,Tuesday
20165112,Weekday,Tuesday
20161049,Weekday,Tuesday
20161299,Weekday,Tuesday
20165139,Weekday,Tuesday
20164069,Weekday,Wednesday
20164072,Weekday,Wednesday
20161133,Weekday,Wednesday
20168010,Weekday,Wednesday
20165100,Weekday,Wednesday
20161342,Weekday,Friday
20165141,Weekday,Friday
20161069,Weekday,Friday
20165091,Weekday,Friday
20164061,Weekend,Friday
20161309,Weekend,Friday
20166007,Weekend,Friday
20161009,Weekend,Friday
20161199,Weekend,Friday
20166022,Weekend,Monday
20161027,Weekday,Monday
20161295,Weekday,Monday
20161093,Weekday,Monday
20165047,Weekday,Monday
20164076,Weekday,Monday
20161016,Weekday,Monday
20161341,Weekend,Saturday
20161098,Weekend,Saturday
20167021,Weekend,Saturday
20161331,Weekend,Saturday
20161068,Weekend,Saturday
20161048,Weekend,Saturday
20161256,Weekend,Saturday
20161263,Weekend,Saturday
20161294,Weekend,Saturday
20161175,Weekend,Sunday
20161315,Weekend,Sunday
20161107,Weekend,Sunday
20164068,Weekend,Sunday
20165135,Weekend,Sunday
20165129,Weekend,Sunday
20161187,Weekend,Sunday
20161040,Weekend,Sunday
20161174,Weekend,Sunday
20161333,Weekend,Sunday
20161103,Weekend,Sunday
20161150,Weekday,Thursday
20161139,Weekday,Thursday
20166033,Weekday,Thursday
20161120,Weekday,Thursday
20166031,Weekday,Thursday
20166015,Weekday,Thursday
20161189,Weekday,Thursday
20166026,Weekday,Thursday
20167030,Weekday,Thursday
20161298,Weekday,Tuesday
20161006,Weekday,Tuesday
20164002,Weekday,Tuesday
20161182,Weekday,Tuesday
20164032,Weekday,Tuesday
20164036,Weekday,Tuesday
20167026,Weekday,Tuesday
20161332,Weekday,Tuesday
20161083,Weekday,Tuesday
20161287,Weekday,Tuesday
20161321,Weekday,Tuesday
20161237,Weekday,Tuesday
20161073,Weekday,Tuesday
20161126,Weekday,Wednesday
20167003,Weekday,Wednesday
20165006,Weekday,Wednesday
20161154,Weekday,Wednesday
20164058,Weekday,Wednesday
20161260,Weekday,Friday
20161327,Weekday,Friday
20165021,Weekday,Friday
20161337,Weekday,Friday
20161127,Weekday,Friday
20161313,Weekday,Friday
20167004,Weekend,Friday
20165116,Weekday,Monday
20165142,Weekday,Monday
20161348,Weekday,Monday
20161274,Weekday,Monday
20161220,Weekday,Monday
20164055,Weekday,Monday
20165161,Weekday,Monday
20161345,Weekday,Monday
20161306,Weekend,Saturday
20167029,Weekend,Saturday
20164009,Weekend,Saturday
20164019,Weekend,Saturday
20161105,Weekend,Saturday
20165153,Weekend,Saturday
20166010,Weekend,Saturday
20165137,Weekend,Saturday
20161104,Weekend,Saturday
20161078,Weekend,Saturday
20164040,Weekend,Saturday
20165059,Weekend,Saturday
20161241,Weekend,Saturday
20161008,Weekend,Sunday
20165020,Weekend,Sunday
20161311,Weekend,Sunday
20165015,Weekend,Sunday
20166018,Weekend,Sunday
20166014,Weekend,Sunday
20161036,Weekend,Sunday
20161165,Weekend,Sunday
20165044,Weekend,Sunday
20161282,Weekday,Thursday
20165093,Weekday,Thursday
20161201,Weekday,Thursday
20164024,Weekday,Thursday
20161022,Weekday,Thursday
20166017,Weekday,Thursday
20161259,Weekday,Tuesday
20164027,Weekday,Tuesday
20161347,Weekday,Tuesday
20165019,Weekday,Tuesday
20165155,Weekday,Tuesday
20161030,Weekday,Tuesday
20161158,Weekday,Tuesday
20161114,Weekday,Tuesday
20165075,Weekday,Tuesday
20161355,Weekday,Tuesday
20161121,Weekday,Wednesday
20161012,Weekday,Wednesday
20167006,Weekday,Wednesday
20161266,Weekday,Wednesday
20168002,Weekday,Wednesday
20161316,Weekday,Wednesday
20165148,Weekday,Wednesday
20161281,Weekday,Friday
20161045,Weekday,Friday
20161200,Weekday,Friday
20161270,Weekend,Friday
20165169,Weekend,Friday
20161297,Weekday,Monday
20161213,Weekday,Monday
20161285,Weekend,Saturday
20161255,Weekend,Saturday
20161324,Weekend,Saturday
20164038,Weekend,Saturday
20161094,Weekend,Saturday
20161305,Weekend,Saturday
20161351,Weekend,Saturday
20165026,Weekend,Saturday
20161252,Weekend,Saturday
20161141,Weekend,Saturday
20161236,Weekend,Saturday
20165147,Weekend,Saturday
20161264,Weekend,Sunday
20161164,Weekend,Sunday
20165098,Weekend,Sunday
20161070,Weekend,Sunday
20161043,Weekend,Sunday
20161257,Weekend,Sunday
20161117,Weekend,Sunday
20167010,Weekday,Thursday
20164018,Weekday,Thursday
20161023,Weekday,Thursday
20161084,Weekday,Thursday
20167027,Weekday,Thursday
20161025,Weekday,Thursday
20165070,Weekday,Tuesday
20165004,Weekday,Tuesday
20164028,Weekday,Tuesday
20161085,Weekday,Wednesday
20165016,Weekday,Wednesday
20161249,Weekday,Wednesday
20161136,Weekday,Wednesday
20161013,Weekday,Wednesday
20161077,Weekday,Wednesday
20164029,Weekday,Wednesday
20167034,Weekday,Wednesday
20165057,Weekday,Wednesday
20164044,Weekday,Friday
20166013,Weekday,Friday
20165030,Weekday,Friday
20161177,Weekday,Friday
20165079,Weekday,Friday
20166032,Weekday,Friday
20161159,Weekday,Friday
20165154,Weekday,Friday
20161111,Weekend,Friday
20161050,Weekend,Friday
20165127,Weekend,Friday
20164043,Weekday,Monday
20161222,Weekday,Monday
20161018,Weekday,Monday
20166027,Weekday,Monday
20161267,Weekday,Monday
20165114,Weekday,Monday
20165082,Weekday,Monday
20167017,Weekday,Monday
20161037,Weekday,Monday
20161160,Weekday,Monday
20161163,Weekday,Monday
20161106,Weekend,Saturday
20161212,Weekend,Saturday
20165060,Weekend,Saturday
20161233,Weekend,Saturday
20164073,Weekend,Saturday
20161074,Weekend,Saturday
20161190,Weekend,Saturday
20165076,Weekend,Saturday
20165159,Weekend,Saturday
20161058,Weekend,Saturday
20166020,Weekend,Saturday
20164010,Weekend,Sunday
20165092,Weekend,Sunday
20166028,Weekend,Sunday
20165014,Weekend,Sunday
20161312,Weekday,Thursday
20161046,Weekday,Thursday
20166011,Weekday,Thursday
20165118,Weekday,Thursday
20165065,Weekday,Thursday
20161208,Weekday,Thursday
20167036,Weekday,Thursday
20161125,Weekday,Tuesday
20161283,Weekday,Tuesday
20161229,Weekday,Tuesday
20164070,Weekday,Tuesday
20161072,Weekday,Wednesday
20165096,Weekday,Wednesday
20161132,Weekday,Wednesday
20167032,Weekday,Wednesday
20157024,Weekday,Friday
20155018,Weekday,Friday
20157016,Weekday,Friday
20158007,Weekday,Friday
20151041,Weekday,Friday
20154091,Weekday,Friday
20151162,Weekday,Friday
20155139,Weekday,Friday
201550039,Weekday,Friday
20151205,Weekend,Monday
20154085,Weekend,Monday
20152148,Weekday,Monday
20158009,Weekday,Monday
20151103,Weekday,Monday
20152011,Weekday,Monday
20151120,Weekday,Monday
20151292,Weekend,Saturday
20157019,Weekend,Saturday
20151051,Weekend,Saturday
20151316,Weekend,Saturday
20152225,Weekend,Saturday
20151094,Weekend,Saturday
20155021,Weekend,Saturday
20152185,Weekend,Saturday
20151192,Weekend,Saturday
20155081,Weekend,Sunday
20152191,Weekend,Sunday
20155009,Weekend,Sunday
20151141,Weekend,Sunday
20155035,Weekend,Sunday
20151282,Weekend,Sunday
20151154,Weekend,Sunday
20152220,Weekend,Sunday
20152090,Weekend,Sunday
20152104,Weekend,Sunday
20155103,Weekend,Sunday
20151008,Weekend,Sunday
20152088,Weekday,Thursday
20158013,Weekday,Thursday
20151021,Weekday,Thursday
20152139,Weekday,Thursday
20154012,Weekday,Thursday
20151216,Weekday,Thursday
20152023,Weekday,Thursday
20151002,Weekday,Thursday
20157011,Weekday,Thursday
20152096,Weekday,Tuesday
20152163,Weekday,Tuesday
20155116,Weekday,Tuesday
20151028,Weekday,Tuesday
20151017,Weekday,Tuesday
20151054,Weekday,Tuesday
20152105,Weekday,Tuesday
20155034,Weekday,Tuesday
20151033,Weekday,Wednesday
20155102,Weekday,Wednesday
20151104,Weekday,Wednesday
20157017,Weekday,Wednesday
20154013,Weekday,Wednesday
20154073,Weekday,Wednesday
20151254,Weekday,Wednesday
20156008,Weekday,Wednesday
20155080,Weekday,Wednesday
20151039,Weekday,Wednesday
20155011,Weekday,Wednesday
20151199,Weekday,Wednesday
20152146,Weekday,Wednesday
20152022,Weekday,Wednesday
20156025,Weekday,Wednesday
20151145,Weekday,Wednesday
20151241,Weekday,Wednesday
20155044,Weekday,Wednesday
20154019,Weekday,Friday
20151224,Weekday,Friday
20154054,Weekday,Friday
20151097,Weekday,Friday
20152061,Weekday,Friday
20151013,Weekday,Friday
20151275,Weekday,Friday
20152168,Weekday,Friday
20155058,Weekend,Friday
20151004,Weekend,Friday
20154020,Weekend,Friday
20151206,Weekend,Monday
20154096,Weekend,Monday
20155004,Weekend,Monday
20152172,Weekend,Monday
20152080,Weekday,Monday
20152044,Weekday,Monday
20152095,Weekday,Monday
20155121,Weekday,Monday
20155063,Weekday,Monday
20155024,Weekday,Monday
20151197,Weekday,Monday
20154040,Weekday,Monday
20151010,Weekday,Monday
20151044,Weekday,Monday
20151304,Weekday,Monday
20152136,Weekday,Monday
20152230,Weekday,Monday
20151185,Weekend,Saturday
20151066,Weekend,Saturday
20155112,Weekend,Saturday
20155006,Weekend,Saturday
20154084,Weekend,Saturday
20152194,Weekend,Saturday
20158008,Weekend,Saturday
20152210,Weekend,Saturday
20152101,Weekend,Saturday
20152091,Weekend,Saturday
20151226,Weekend,Saturday
20151272,Weekend,Sunday
20152112,Weekend,Sunday
20154081,Weekend,Sunday
20154007,Weekend,Sunday
20152202,Weekend,Sunday
20155071,Weekend,Sunday
20151136,Weekend,Sunday
20155140,Weekday,Thursday
20151252,Weekday,Thursday
20151123,Weekday,Thursday
20157005,Weekday,Thursday
20151179,Weekday,Thursday
20151011,Weekday,Thursday
20156021,Weekday,Thursday
20152052,Weekday,Thursday
20151311,Weekday,Tuesday
20151220,Weekday,Tuesday
20151223,Weekday,Tuesday
20151191,Weekday,Tuesday
20151258,Weekday,Tuesday
20152012,Weekday,Tuesday
20151172,Weekday,Tuesday
20151200,Weekday,Tuesday
20152170,Weekday,Wednesday
20151261,Weekday,Wednesday
20155026,Weekday,Wednesday
20151048,Weekday,Wednesday
20151142,Weekday,Wednesday
20151122,Weekday,Friday
20154006,Weekday,Friday
20152203,Weekday,Friday
20151042,Weekday,Friday
20151055,Weekday,Friday
20152067,Weekday,Friday
20154082,Weekday,Friday
20154049,Weekday,Friday
20155029,Weekday,Friday
20152142,Weekday,Friday
20151080,Weekend,Friday
20154066,Weekend,Friday
20151117,Weekday,Monday
20151001,Weekday,Monday
20152053,Weekday,Monday
20152043,Weekday,Monday
20156024,Weekday,Monday
20152115,Weekday,Monday
20155076,Weekday,Monday
20156026,Weekday,Monday
20155130,Weekday,Monday
20152214,Weekday,Monday
20154071,Weekday,Monday
20154032,Weekday,Monday
20152083,Weekend,Saturday
20155097,Weekend,Saturday
20157003,Weekend,Saturday
20152120,Weekend,Saturday
20154083,Weekend,Saturday
20154056,Weekend,Saturday
20151268,Weekend,Saturday
20154053,Weekend,Saturday
20152008,Weekend,Saturday
20151195,Weekend,Saturday
20151159,Weekend,Saturday
20151257,Weekend,Saturday
20157023,Weekend,Saturday
20151126,Weekend,Saturday
20151022,Weekend,Saturday
20152049,Weekend,Saturday
20152204,Weekend,Saturday
20151064,Weekend,Saturday
20151228,Weekend,Sunday
20154065,Weekend,Sunday
20154060,Weekend,Sunday
20151133,Weekend,Sunday
20154027,Weekend,Sunday
20152114,Weekend,Sunday
20156003,Weekend,Sunday
20154075,Weekend,Sunday
20154042,Weekend,Sunday
20154069,Weekend,Sunday
20151302,Weekend,Sunday
20151061,Weekend,Sunday
20151293,Weekend,Sunday
20151047,Weekend,Sunday
20152215,Weekday,Thursday
20155015,Weekday,Thursday
20152020,Weekday,Thursday
20151079,Weekday,Thursday
20152179,Weekday,Thursday
20152123,Weekday,Thursday
20152064,Weekday,Thursday
20152082,Weekday,Thursday
20152050,Weekday,Thursday
20155137,Weekday,Thursday
20151291,Weekday,Thursday
20154088,Weekday,Thursday
20152098,Weekday,Thursday
20151108,Weekday,Thursday
20151089,Weekday,Tuesday
20157032,Weekday,Tuesday
20151107,Weekday,Tuesday
20152027,Weekday,Tuesday
20154041,Weekday,Tuesday
20154093,Weekday,Tuesday
20156032,Weekday,Tuesday
20152045,Weekday,Tuesday
20152063,Weekday,Wednesday
20152138,Weekday,Wednesday
20151147,Weekday,Wednesday
20151321,Weekday,Wednesday
20152069,Weekday,Wednesday
20154031,Weekday,Wednesday
20155042,Weekday,Wednesday
20152165,Weekday,Wednesday
20151315,Weekday,Wednesday
20151295,Weekday,Wednesday
20152206,Weekday,Friday
20151030,Weekday,Friday
20152201,Weekday,Friday
20155122,Weekday,Friday
20154080,Weekday,Friday
20158004,Weekday,Friday
20157028,Weekend,Monday
20152149,Weekend,Monday
20151213,Weekday,Monday
20154089,Weekday,Monday
20151016,Weekday,Monday
20151156,Weekday,Monday
20156011,Weekday,Monday
20151046,Weekday,Monday
20151151,Weekday,Monday
20155072,Weekday,Monday
20151155,Weekday,Monday
20151116,Weekend,Saturday
20157021,Weekend,Saturday
20152007,Weekend,Saturday
20152006,Weekend,Saturday
20151086,Weekend,Saturday
20151299,Weekend,Saturday
20151140,Weekend,Saturday
20155099,Weekend,Saturday
20156016,Weekend,Saturday
20151229,Weekend,Saturday
20158005,Weekend,Saturday
20154014,Weekend,Saturday
20155120,Weekend,Saturday
20151222,Weekend,Saturday
20151176,Weekend,Sunday
20152160,Weekend,Sunday
20151286,Weekend,Sunday
20154034,Weekend,Sunday
20152130,Weekend,Sunday
20156001,Weekend,Sunday
20152046,Weekend,Sunday
20151250,Weekend,Sunday
20151087,Weekday,Thursday
20155037,Weekday,Thursday
20155096,Weekday,Thursday
20152161,Weekday,Thursday
20155106,Weekday,Thursday
20152010,Weekday,Thursday
20155135,Weekday,Thursday
20157026,Weekday,Thursday
20154074,Weekday,Tuesday
20151307,Weekday,Tuesday
20151050,Weekday,Tuesday
20152184,Weekday,Tuesday
20151178,Weekday,Tuesday
20154094,Weekday,Tuesday
20151263,Weekday,Tuesday
20155043,Weekday,Tuesday
20151106,Weekday,Tuesday
20154046,Weekday,Wednesday
20152137,Weekday,Wednesday
20151233,Weekday,Wednesday
20151166,Weekday,Wednesday
20151317,Weekday,Wednesday
20152113,Weekday,Wednesday
20152119,Weekday,Wednesday
20156002,Weekday,Wednesday
20152176,Weekday,Friday
20152117,Weekday,Friday
20151027,Weekday,Friday
20151071,Weekday,Friday
20151318,Weekday,Friday
20151208,Weekday,Friday
20151308,Weekday,Friday
20152181,Weekday,Friday
20154043,Weekday,Friday
20151325,Weekend,Friday
20152218,Weekend,Friday
20151323,Weekend,Monday
20155108,Weekend,Monday
20155027,Weekend,Monday
20155094,Weekend,Monday
20151003,Weekday,Monday
20155059,Weekday,Monday
20156014,Weekday,Monday
20151077,Weekday,Monday
20155119,Weekday,Monday
20152068,Weekday,Monday
20151274,Weekday,Monday
20157034,Weekday,Monday
20152152,Weekday,Monday
20154024,Weekday,Monday
20151217,Weekday,Monday
20152002,Weekday,Monday
20157014,Weekend,Saturday
20155012,Weekend,Saturday
20152040,Weekend,Saturday
20151277,Weekend,Saturday
20152028,Weekend,Saturday
20157033,Weekend,Saturday
20151227,Weekend,Saturday
20151082,Weekend,Saturday
20152103,Weekend,Saturday
20152038,Weekend,Saturday
20151115,Weekend,Saturday
20151125,Weekend,Saturday
20154076,Weekend,Sunday
20151243,Weekend,Sunday
20152076,Weekend,Sunday
20155020,Weekend,Sunday
20151212,Weekend,Sunday
